S-01,S-02,S-03,S-04,S-05,S-06,S-07,S-08,S-10,S-12,S-13,S-14,S-15,S-16,S-18,S-19,Average,Variance,Zone 1,Var Z1,Zone 2,Var Z2,Zone 3,Var Z3
535.0,644.0,421.0,650.0,610.0,556.0,487.0,412.0,747.3333333333334,595.6666666666666,617.3333333333334,529.6666666666666,81.0,31.0,252.0,272.0,477.93333333333334,215.9648921835876,569.3333333333334,96.57922972442312,417.0,246.7996536837934,321.96607517230694,115.32692680035582
317.0,350.0,184.0,264.0,292.0,346.0,483.6666666666667,412.0,615.0,620.0,582.0,547.0,69.0,26.0,229.0,291.0,355.77777777777777,233.54877326555575,292.1666666666667,60.508314757328115,398.1851851851852,229.78991430972522,293.4421836811112,80.46985557466836
237.0,392.0,176.0,189.0,219.0,286.0,590.0,467.3333333333333,615.0,506.3333333333333,582.0,547.0,88.0,35.0,282.0,277.0,347.4444444444444,224.86933746917381,249.83333333333334,74.20744595483177,412.51851851851853,214.75450711880958,283.10459397120604,66.77306180141802
194.0,341.0,194.0,139.0,288.0,226.0,524.0,374.0,549.3333333333334,393.0,453.0,487.3333333333333,78.0,36.0,139.0,189.0,294.3777777777778,195.54469446164737,230.33333333333334,69.36228641667932,337.0740740740741,197.38770701354952,226.30749074647505,70.32171587714622
270.0,226.0,308.0,162.0,392.0,207.0,419.0,374.0,376.0,361.0,306.0,515.0,114.0,40.0,120.0,256.0,279.3333333333333,184.30724209974605,260.8333333333333,76.37512930443756,291.6666666666667,162.45731273851678,239.8801918110265,53.68211915897308
282.0,126.0,233.0,121.0,297.0,159.0,373.0,408.6666666666667,376.0,330.0,306.0,515.0,176.0,27.0,186.0,239.0,261.0444444444445,167.0801044594349,203.0,72.70100654719239,299.7407407407407,154.5177894957242,222.37484963462646,69.39811096691282
190.0,174.0,209.0,118.0,217.0,162.0,373.0,503.0,354.3333333333333,258.6666666666667,327.6666666666667,411.6666666666667,115.0,23.0,212.0,291.0,243.2222222222222,169.91017367444587,178.33333333333334,63.37167746068733,286.48148148148147,156.211604719285,234.7107986322227,66.29980849619301
240.0,171.0,235.0,134.0,186.0,294.0,330.6666666666667,503.0,375.0,188.0,264.0,195.0,127.0,22.0,194.0,361.0,230.57777777777778,187.3049176419075,210.0,116.92845251248968,244.2962962962963,152.9857270558729,259.62756513989507,112.32809688959537
238.0,226.0,197.0,185.0,224.0,338.0,323.0,404.3333333333333,375.0,242.66666666666666,176.0,195.0,125.0,38.0,240.0,222.0,235.13333333333335,183.537852436429,234.66666666666666,131.7806109637182,235.44444444444443,137.11639139561015,213.5570619232541,81.66022989814529
355.0,235.0,240.0,342.0,287.0,427.0,340.0,669.0,409.0,298.0,308.0,411.6666666666667,120.0,48.0,218.0,164.0,313.84444444444443,216.1942079623134,314.3333333333333,133.89850208429203,313.51851851851853,199.0810040873405,231.34621746891926,82.4327278308535
561.0,342.0,278.0,356.0,244.0,609.0,429.0,669.0,615.0,363.6666666666667,383.0,471.0,93.0,47.0,207.0,260.0,377.84444444444443,263.4795488094472,398.3333333333333,169.8530880934609,364.18518518518516,264.0486011976022,300.4413310846306,150.9950641963737
335.0,433.0,447.0,356.0,326.0,834.0,374.0,571.0,615.0,430.0,383.0,471.0,122.0,46.0,350.0,275.0,406.2,290.3935032177331,455.1666666666667,239.17010965069292,373.5555555555555,246.53800147398076,323.86450107257775,129.65446196528453
415.0,435.0,465.0,294.0,314.0,382.0,374.0,690.0,599.3333333333334,545.3333333333334,411.6666666666667,472.3333333333333,157.0,50.0,335.0,312.0,395.9777777777778,239.0104148436501,384.1666666666667,116.61921165766098,403.8518518518519,251.46573598207533,315.66273087380927,121.307054117262
402.0,389.0,471.0,244.0,392.0,361.0,371.0,690.0,529.0,661.0,489.0,426.0,131.0,68.0,216.0,367.0,389.3333333333333,223.5541519643415,376.5,99.63513341425323,397.8888888888889,240.925621036605,326.62916176589164,110.9090749682981
379.0,508.0,347.0,256.0,653.0,232.0,453.0,596.3333333333334,529.0,553.3333333333334,454.0,426.0,139.0,35.0,188.0,285.0,383.24444444444447,220.60452447031489,395.8333333333333,161.95241805061445,374.8518518518519,217.78668094507157,296.2829896382531,119.14173382392919
336.0,453.0,300.0,265.0,600.0,318.0,441.0,551.0,478.0,446.3333333333333,476.0,368.6666666666667,128.0,20.0,169.0,232.0,356.6666666666667,201.62262649881703,378.6666666666667,145.94021134240725,342.0,207.18811615923548,263.42976438849456,136.98307832253758
354.0,284.0,251.0,324.0,337.0,323.0,306.0,551.0,485.0,375.3333333333333,236.0,355.0,110.0,34.0,226.0,163.0,303.4222222222222,157.116937359015,312.1666666666667,69.26234750077296,297.59259259259255,171.79865067597723,207.8463865270791,72.99134454266725
285.0,272.0,312.0,226.0,299.0,296.0,402.0,451.0,485.0,134.0,236.0,355.0,183.0,46.0,270.0,268.0,283.46666666666664,154.99279973925914,281.6666666666667,55.79267415054733,284.66666666666663,167.67404077698686,235.48648880197527,67.12639440528402
278.0,304.0,273.0,268.0,230.0,233.0,402.0,269.0,401.6666666666667,97.66666666666667,264.6666666666667,302.6666666666667,104.0,83.0,162.0,328.0,244.84444444444443,132.81056415002834,264.3333333333333,57.945509202624976,231.85185185185185,138.1632246971153,235.21833619815754,100.31283356023738
278.0,320.0,201.0,406.0,250.0,241.0,405.3333333333333,269.0,226.0,62.0,298.0,252.0,133.0,68.0,163.0,219.0,238.15555555555557,141.22501073205626,282.6666666666667,78.3660383381878,208.4814814814815,140.0873050906886,199.46018876253729,60.773203432136675
288.0,319.0,234.0,261.0,349.0,183.0,347.0,309.3333333333333,226.0,51.333333333333336,276.0,252.0,171.0,59.0,186.0,263.0,234.1111111111111,143.3294840502771,272.3333333333333,87.72102611294856,208.62962962962965,136.7372404064728,213.48019838712943,65.66534775837525
330.0,259.0,240.0,245.0,305.0,215.0,318.0,275.0,209.0,41.0,256.0,256.3333333333333,176.0,49.0,149.0,201.0,221.55555555555554,126.91555909124683,265.6666666666667,60.5186542650315,192.14814814814815,117.63762055587226,183.15703821560078,49.528962817431676
222.0,200.0,164.0,173.0,303.0,248.0,291.0,275.0,166.0,48.333333333333336,248.0,164.0,161.0,43.0,135.0,170.0,189.42222222222222,104.18704481047128,218.33333333333334,60.043933836649444,170.14814814814812,101.73302189346104,154.53642234423117,42.31666410630288
213.0,141.0,119.0,183.0,195.0,158.0,193.0,230.66666666666666,166.0,204.0,248.0,164.0,142.0,38.0,185.0,173.0,171.9777777777778,74.06441073977719,168.16666666666666,60.85899883024309,174.5185185185185,69.55409838605344,139.68072950585164,57.29770856939776
250.0,216.0,145.0,226.0,147.0,113.0,193.0,158.0,164.66666666666666,188.66666666666666,253.33333333333334,163.66666666666666,115.0,40.0,244.0,127.0,174.4888888888889,86.21818552664145,182.83333333333334,72.51481115864114,168.9259259259259,73.17238903926835,129.23569147184344,46.259799590183285
136.0,165.0,124.0,125.0,199.0,80.0,185.0,158.0,124.0,174.0,220.0,214.0,123.0,29.0,154.0,104.0,147.33333333333334,76.12900068298107,138.16666666666666,41.681165609842076,153.44444444444446,83.52446029702841,109.15411133877149,45.9980424459658
147.0,123.0,144.0,120.0,179.0,44.0,132.0,198.0,124.0,159.0,191.0,214.0,80.0,47.0,133.0,83.0,135.66666666666666,81.80167655778487,126.16666666666667,50.757350123485445,142.0,83.32842397873155,100.15611440815051,42.86336052108229
171.0,54.0,122.0,92.0,139.0,68.0,251.0,144.0,109.33333333333333,144.0,151.0,158.66666666666666,101.0,41.0,90.0,84.0,122.40000000000002,66.17323960524512,107.66666666666667,43.98763043461266,132.2222222222222,66.03367941038583,90.85774653508172,23.68777768981043
120.0,58.0,127.0,64.0,173.0,132.0,222.0,144.0,70.0,112.33333333333333,94.0,90.0,103.0,28.0,85.0,107.0,108.15555555555555,62.79947412749752,112.33333333333333,45.923007681103634,105.37037037037038,61.734904699692514,92.65167656101771,40.99383458341347
50.0,64.0,171.0,90.0,119.0,83.0,169.0,154.66666666666666,70.0,81.0,94.0,90.0,223.0,21.0,70.0,103.0,103.31111111111112,75.1078080126902,96.16666666666667,58.64680637320518,108.07407407407408,67.94767973846264,93.80630637460042,34.308629185514455
