S-01,S-02,S-03,S-04,S-05,S-06,S-07,S-08,S-10,S-12,S-13,S-14,S-15,S-16,S-18,S-19,Average,Variance,Zone 1,Var Z1,Zone 2,Var Z2,Zone 3,Var Z3
0,0,0,0,0,0,99,180,39,0,90,45,72,9,75,114,40.6,51.64726517445043,0.0,0.0,67.66666666666667,51.12946530350402,68.74908839148348,32.313508712920544
0,0,0,0,0,0,72,115,39,0,81,45,93,9,114,168,37.86666666666667,43.76736480783624,0.0,0.0,63.111111111111114,39.9929006045502,83.2113438248343,60.003009489142286
0,0,0,0,0,0,138,27,45,0,54,49,81,39,111,222,36.266666666666666,43.041788479982515,0.0,0.0,60.44444444444444,40.326751835230255,100.43615171554973,86.00311031658468
0,0,0,0,0,0,120,27,18,0,72,36,27,48,63,204,27.4,34.3255007246799,0.0,0.0,45.666666666666664,33.608861265379936,88.57516690822665,81.6666382752455
0,0,0,0,0,0,63,48,18,0,72,36,51,39,63,156,26.0,27.114571728131722,0.0,0.0,43.333333333333336,21.776643961414766,69.70485724271057,61.02157714098628
0,0,0,0,0,0,63,123,63,0,82,63,81,63,18,69,37.06666666666667,40.004110899867385,0.0,0.0,61.77777777777778,33.77302598155245,48.690259188844685,14.41113744106786
0,0,0,0,0,0,99,123,84,0,123,81,48,54,57,75,44.6,46.40948178982394,0.0,0.0,74.33333333333333,37.14236873915765,55.33649392994132,13.923808370613555
0,0,0,0,0,0,63,100,84,0,102,81,84,84,78,141,45.06666666666667,42.98909422425905,0.0,0.0,75.11111111111111,28.695506595378866,76.35192029697524,45.720963344909556
0,0,0,0,0,0,99,48,67,0,102,45,117,81,96,114,43.666666666666664,44.637303781578126,0.0,0.0,72.77777777777777,34.67236420416371,67.4346568160816,32.9290542781425
0,0,0,0,0,0,135,48,75,0,63,18,96,18,63,48,34.4,41.7976075870378,0.0,0.0,57.333333333333336,39.961092188388555,41.399202529012605,5.559319199488073
0,0,0,0,0,0,36,58,75,0,63,18,72,39,48,45,27.266666666666666,28.792282916704533,0.0,0.0,45.44444444444444,23.570749816532782,33.6863165277904,8.024190572579327
0,0,0,0,0,0,36,141,61,0,45,45,69,66,51,87,34.266666666666666,39.20283436465049,0.0,0.0,57.111111111111114,35.45088760664203,53.489833677105715,23.78080280571822
0,0,0,0,0,0,31,141,93,0,66,81,42,105,39,90,39.86666666666667,45.370866815122184,0.0,0.0,66.44444444444444,40.803352561363305,58.41251116059629,22.448476462084685
60,39,45,36,54,18,27,94,93,0,129,81,93,63,117,39,63.266666666666666,35.93042659857458,42.0,13.527749258468683,77.44444444444444,39.078584959912966,46.065697755080414,12.227307385239595
18,36,54,48,45,27,63,57,123,0,72,58,69,18,105,78,52.86666666666667,31.279102004728685,38.0,12.449899597988733,62.77777777777778,35.80123454661485,54.048589557131784,19.09202771945035
