S-01,S-02,S-03,S-04,S-05,S-06,S-07,S-08,S-10,S-12,S-13,S-14,S-15,S-16,S-18,S-19,Average,Variance,Zone 1,Var Z1,Zone 2,Var Z2,Zone 3,Var Z3
87,63,210,63,153,9,99,123,61,0,99,123,36,51,27,60,80.26666666666667,54.56673793520086,97.5,65.9033383069477,68.77777777777777,41.67807251295412,64.94446820062251,11.059156343375408
87,18,96,36,69,117,117,123,51,0,81,45,36,60,60,90,66.4,35.797206594928596,70.5,34.23813663153998,63.666666666666664,36.54525352977532,64.06573553164287,22.18967171432675
132,54,57,39,69,147,144,85,51,0,81,45,39,60,60,111,70.86666666666666,40.01477504900186,83.0,41.12177038990418,62.77777777777778,37.11776387475044,73.9604805718895,29.062052046108338
186,162,96,57,123,81,144,60,85,0,81,96,39,9,42,60,84.06666666666666,51.439889407173325,117.5,45.01388674620311,61.77777777777778,42.629613540557514,65.16885202461333,13.812178732901142
288,114,84,69,63,60,126,60,102,0,147,120,18,57,9,45,87.8,67.93938474846529,113.0,80.32434251209281,71.0,51.82663407939975,66.91312824948842,17.488089314373735
99,99,63,72,54,51,126,100,102,0,120,120,18,114,30,27,77.86666666666666,38.836180153162445,73.0,19.570385790780925,81.11111111111111,47.24509250104288,47.90094893994304,21.7329545362611
72,78,75,39,27,96,135,174,88,0,90,141,27,117,21,0,78.66666666666667,48.039798315794606,64.5,23.79600806858159,88.11111111111111,56.972594668049624,42.2354883274871,32.37672643470292
156,171,66,27,84,30,162,174,63,0,57,138,36,81,0,90,83.0,59.956651007206865,89.0,56.40921910468182,79.0,61.886993787063204,77.65221700240228,12.834842991319565
111,159,69,60,165,75,63,112,63,0,57,138,69,93,9,99,82.86666666666666,46.24264506083343,106.5,42.34678264047931,67.11111111111111,41.80761345986968,76.03643724250004,22.072964617896474
48,60,108,75,105,135,63,39,42,0,82,91,51,69,30,36,66.53333333333333,33.23024057825776,88.5,30.137186331839274,51.888888888888886,26.434171674156264,45.25452463719703,15.088818519213865
36,27,156,93,90,72,90,39,18,0,129,45,93,39,48,48,65.0,41.63652242923273,79.0,42.5205832509386,55.666666666666664,38.29128128206501,51.54550747641091,9.862081879566153
117,63,153,147,93,21,99,90,18,0,36,45,84,18,102,120,72.4,46.52569182720446,99.0,46.475800154489,54.666666666666664,37.16928241916375,79.64189727573482,30.429725570916716
141,126,114,60,18,81,90,153,49,0,81,67,93,51,72,195,79.73333333333333,41.04544906428591,90.0,42.1070065428546,72.88888888888889,38.842829867283946,105.25959413253975,65.39211691147577
93,81,27,102,66,81,72,153,60,0,108,99,105,42,30,174,74.6,37.53185313836768,75.0,24.186773244895647,74.33333333333333,44.24427144338073,95.37728437945589,57.61747672712159
72,18,84,162,87,51,108,91,60,60,108,99,42,9,51,84,73.46666666666667,37.48220318438546,79.0,43.840620433565945,69.77777777777777,32.033932626297585,64.98295661701738,19.915761886833753
