S-01,S-02,S-03,S-04,S-05,S-06,S-07,S-08,S-10,S-12,S-13,S-14,S-15,S-16,S-18,S-19,Average,Variance,Zone 1,Var Z1,Zone 2,Var Z2,Zone 3,Var Z3
489,432,546,270,339,645,462,276,462,487,300,162,99,39,333,84,356.06666666666666,164.2443166613553,453.5,124.9889995159574,291.1111111111111,154.9110457609961,201.43699444267398,114.14183935842435
513,381,432,180,537,408,246,255,462,522,300,162,207,54,150,93,320.6,149.75526701922706,408.5,116.15614490848084,262.0,140.70536592468676,187.78508900640904,96.73034863399926
531,348,381,393,216,249,246,315,430,487,339,214,297,72,219,60,315.8,115.25866561781808,353.0,103.01941564578979,291.0,116.30993078838969,163.686221872606,109.90095890879202
294,408,519,414,234,225,340,315,363,453,408,567,399,18,420,60,358.46666666666664,128.3858074537663,349.0,106.63957989414625,364.77777777777777,140.67912881430073,182.28415804014432,127.66978740674935
333,453,147,273,378,273,366,300,363,361,333,567,378,18,198,78,316.06666666666666,124.3685204900697,309.5,95.66216598007804,320.44444444444446,140.10877608416425,172.81172905224545,103.05012626967289
402,327,162,198,393,207,198,234,306,270,177,516,312,84,159,117,263.0,110.00181816679213,281.5,96.45854031655259,250.66666666666666,116.5513716016342,163.3339393889307,70.53243398389927
345,366,357,150,225,252,180,234,507,361,291,342,195,42,153,78,266.6666666666667,112.47557759600772,282.5,79.81384591660773,256.1111111111111,128.68259352586585,152.38074808755815,82.02883538426212
360,516,339,51,282,363,261,264,507,453,291,342,366,0,195,111,306.0,139.95999428408103,318.5,139.0548452949411,297.6666666666667,139.94125751741535,185.65333142802703,85.91531021695235
189,291,207,81,252,288,261,306,454,366,228,256,333,9,474,147,266.3333333333333,117.54526314951569,218.0,72.01388754955533,298.55555555555554,130.288663368956,176.9595321609497,64.33066988994385
267,288,279,339,288,252,240,306,444,279,150,135,207,30,171,255,245.0,94.16156328353942,285.5,27.02313823374332,218.0,111.66019881766287,198.05385442784646,73.57629201226028
345,279,288,369,408,264,210,214,444,241,267,135,213,9,189,273,258.3333333333333,105.4790131837714,325.5,52.32829062753722,213.55555555555554,108.18924891248167,212.2707821723682,75.75020009022266
273,255,174,144,459,144,219,174,441,204,258,175,216,0,219,144,223.66666666666666,108.84892690738337,241.5,109.58216095697328,211.77777777777777,106.7143411978163,158.83853119135,48.0341187545903
258,279,183,225,255,135,255,174,348,213,237,276,123,9,174,147,209.6,78.48209986997036,222.5,49.55047931150616,201.0,91.89124006128114,145.02736662332345,53.54682932073688
321,117,243,276,312,216,471,241,348,222,237,276,93,72,90,135,235.66666666666666,105.66025217123462,247.5,68.82041848172678,227.77777777777777,123.66781470965567,158.77563961263374,55.67391808098235
291,114,189,207,183,261,471,429,267,319,240,240,183,111,60,57,237.66666666666666,107.73960377791549,207.5,57.03726851804879,257.77777777777777,127.14713941622279,134.13542348152737,76.08182255300451
120,405,162,207,156,264,369,429,228,417,186,135,186,78,93,60,229.0,116.37869220780924,219.0,94.678403028357,235.66666666666666,128.39868465923715,135.12623073593642,70.25597317736388
129,351,243,366,267,240,240,402,228,307,168,135,279,60,147,39,237.46666666666667,93.38655625350411,266.0,78.74007874011811,218.44444444444446,97.45324931714251,123.28440764005694,83.73635444096247
207,105,117,147,258,273,267,189,268,198,93,126,291,18,195,99,183.46666666666667,77.87071907263274,184.5,65.85780136020334,182.77777777777777,84.93367056157251,120.1124619130998,45.621106760610694
231,81,105,183,255,150,309,189,159,189,117,171,132,90,252,96,174.2,63.73821459689626,167.5,62.74750991075263,178.66666666666666,64.00173608756424,111.31273819896542,46.37751949650373
297,111,159,171,228,150,174,190,159,180,117,171,180,81,144,105,167.46666666666667,48.678354760840286,186.0,60.4979338490167,155.11111111111111,33.580564631757674,107.04834047583567,48.516749928161815
171,195,324,402,135,204,174,255,148,172,118,144,255,42,114,39,190.2,86.51797501097677,238.5,93.44650876303513,158.0,63.733821476512766,105.23932500365892,63.13069358698865
312,141,249,240,105,234,163,255,126,165,261,144,237,84,303,30,201.26666666666668,70.03281770395616,213.5,69.65809357138623,193.11111111111111,69.08842071246968,100.43316145687429,73.14917840960106
396,129,69,138,114,363,90,210,126,160,255,144,147,81,258,69,178.66666666666666,95.69790430771663,201.5,128.07126922147683,163.44444444444446,61.23200163877837,114.4548569914611,46.69448147215126
276,99,234,228,144,264,54,192,160,156,159,135,150,60,165,120,165.06666666666666,63.765682166994985,207.5,64.3059095262636,136.77777777777777,44.936443457591125,116.27744961122055,41.43963803894714
249,186,333,120,93,183,135,192,273,139,27,135,105,81,102,78,156.86666666666667,77.80305620960885,194.0,79.79974937304002,132.11111111111111,65.66149631835565,104.2232409587585,37.22461013372899
174,186,210,87,318,225,135,183,273,123,27,135,72,81,102,111,155.4,76.82343392481229,200.0,68.66585760041157,125.66666666666667,66.95437916140278,114.40781130827077,32.16912668461972
261,30,180,21,228,69,135,258,261,118,112,159,60,81,153,111,141.73333333333332,79.79596202537793,131.5,95.61511386804912,148.55555555555554,66.34105668791489,110.84309845290375,25.28606934930107
186,30,102,18,192,93,108,258,192,114,150,387,102,39,120,78,139.4,91.99043428531034,103.5,67.65537672646572,163.33333333333334,98.08273151896934,103.13014476177011,26.274954641565806
111,48,285,258,189,93,45,222,192,247,333,387,81,90,120,66,180.06666666666666,103.06144876830629,164.0,86.99425268372619,190.77777777777777,111.2232767182779,116.37603847832433,47.50971714972773
156,45,105,39,207,81,126,195,147,381,222,243,48,69,267,48,155.4,94.31776078766926,105.5,59.91034969018291,188.66666666666666,98.32033812436208,99.23925359588975,43.983753201957235
144,78,87,27,162,255,144,195,129,262,129,72,63,36,327,21,140.66666666666666,84.71337294403733,125.5,72.89890259805013,150.77777777777777,90.34474439338557,82.12667987023467,48.88793998231275
150,258,75,93,189,252,99,142,129,144,129,72,147,48,129,60,137.06666666666666,58.00858174059727,169.5,70.92425537148769,115.44444444444444,32.95488873229622,85.02508280242131,36.80793641771144
96,72,54,81,84,135,99,60,102,126,96,63,186,42,42,60,89.2,37.236541192758494,87.0,24.979991993593593,90.66666666666667,43.469018341291715,62.1455137309195,21.268171597955856
141,39,57,72,96,129,144,60,72,108,102,45,72,21,48,102,80.4,36.761936836896936,89.0,36.89173349139343,74.66666666666667,35.537148012873644,73.05397894563231,27.135146216873622
240,78,48,219,228,84,90,106,72,282,186,45,42,60,90,72,124.66666666666667,79.15863117114198,149.5,80.50621094052309,108.11111111111111,73.73894560383565,91.94176594593621,23.323819662130244
165,93,45,39,165,60,72,90,73,456,111,91,105,39,105,51,113.93333333333334,98.74375367023926,94.5,52.69962049199216,126.88888888888889,118.23464846975033,87.8923623345242,26.813748109899834
69,102,18,30,141,69,90,90,30,307,54,27,159,33,159,60,91.86666666666666,73.52266468390697,71.5,41.548164821084455,105.44444444444444,86.00918699135332,75.12977711685788,13.059050983646554
99,129,57,315,75,183,45,85,30,0,54,27,180,51,117,9,96.46666666666667,77.85787621614712,143.0,86.92525524840292,65.44444444444444,51.573272817766785,61.10818096093792,37.621081526197756
90,150,105,441,36,123,45,123,127,0,63,79,126,228,72,39,120.53333333333333,100.38052046532181,157.5,131.4619716876329,95.88888888888889,61.26888723658915,86.6379512662184,34.67530117394052
66,81,126,189,78,36,81,123,186,0,99,141,93,228,66,69,106.2,58.693781612705784,96.0,49.3254498205541,113.0,63.2771680782255,77.96459387090192,20.40397271477595
27,153,96,123,126,144,126,85,186,0,72,141,117,30,78,60,100.26666666666667,50.1523899951161,111.5,41.8359892915179,92.77777777777777,53.71277062668673,70.13968555392758,21.679023639262834
30,129,45,18,75,132,222,60,223,0,90,103,30,57,66,99,85.33333333333333,65.08421894403862,71.5,45.2133829745132,94.55555555555556,74.05720178215262,83.13918409245731,13.93271376598746
120,165,75,39,18,87,135,60,237,0,45,36,183,48,99,117,89.8,64.60773947446235,84.0,48.86716689148246,93.66666666666667,72.99010587439612,90.46924649148745,21.394285201017723
90,207,96,72,9,60,90,39,237,0,45,36,138,69,93,72,85.4,63.873625229823936,89.0,59.86651818838306,83.0,66.3023378170031,73.75787507660799,8.875576836662049
114,123,57,72,66,27,90,93,169,0,36,36,63,27,60,39,68.86666666666666,42.19299573257259,76.5,32.98863440641337,63.77777777777778,46.656612673584,50.01988746641308,13.390285536024235
81,9,45,117,144,39,81,93,36,0,54,9,51,30,93,27,58.8,40.33559222324621,72.5,46.682437811236895,49.666666666666664,32.40713227396436,42.04519740774874,13.03845753697265
123,51,105,90,96,69,153,123,36,0,63,9,51,69,39,69,71.8,41.84925327888181,89.0,23.473389188611005,60.333333333333336,47.14752261666448,60.88308442629394,13.507406514233763
132,111,66,72,45,57,144,132,69,0,36,55,60,36,252,66,84.46666666666667,59.54367211458233,80.5,30.76117683054405,87.11111111111111,72.53113422592236,70.00344626041634,10.561237327473759
87,120,96,78,72,72,153,132,264,0,123,36,93,48,207,60,105.4,64.16416445337693,87.5,16.830032679706836,117.33333333333333,79.47885812522024,76.52138815112563,20.490904211985573
99,168,183,60,90,30,117,109,264,0,123,36,111,102,48,42,102.66666666666667,64.66701030836529,105.0,54.71745608121781,101.11111111111111,70.48158852485984,69.77789232501065,25.02934207887698
147,171,63,69,63,60,117,39,159,0,93,45,111,93,18,51,83.2,48.83605225650411,95.5,45.510987684294435,75.0,49.25444142409901,61.012017418834695,15.714125189898763
78,198,75,39,27,72,150,39,93,0,63,36,72,75,60,48,71.8,47.16100083755644,81.5,55.51801509420163,65.33333333333333,39.338982645151816,55.653666945852144,11.422318305850345
123,102,66,90,48,18,81,33,93,0,63,36,60,66,66,27,63.0,31.578473680657844,74.5,34.91776052383658,55.333333333333336,26.499475885802386,40.526157893552615,16.000953921152426
