S-01,S-02,S-03,S-04,S-05,S-06,S-07,S-08,S-10,S-12,S-13,S-14,S-15,S-16,S-18,S-19,Average,Variance,Zone 1,Var Z1,Zone 2,Var Z2,Zone 3,Var Z3
21,0,0,0,0,0,0,0,0,0,0,0,0,27,9,18,3.8,8.304215796810677,3.5,7.826237921249264,4.0,8.602325267042627,10.034738598936892,5.924864660986447
9,0,0,0,0,108,0,0,0,12,0,0,0,81,9,0,14.6,31.972488173428108,19.5,39.714606884621176,11.333333333333334,25.011108643072095,15.524162724476035,13.069061622931804
0,0,0,0,0,501,0,0,213,24,0,36,0,93,0,9,57.8,130.83791499408724,83.5,186.71167612123244,40.666666666666664,67.49979423836952,65.87930499802907,50.06712666986852
9,0,0,21,0,1470,18,0,213,36,120,36,0,84,0,18,133.8,361.72055512508547,250.0,545.6528200238683,56.333333333333336,67.64285295251491,171.1735183750285,142.79014884477775
36,99,96,159,66,2226,54,345,439,48,426,438,0,141,0,39,304.8666666666667,536.7207674594139,447.0,796.4684551192219,210.11111111111111,186.44239172489384,293.52914470869354,203.35173983881168
162,111,165,222,435,2394,99,345,1404,73,507,747,0,105,0,9,451.26666666666665,627.8197689004562,581.5,817.1782241347355,364.44444444444446,439.20081742261294,362.6954785223743,260.2794883997741
249,612,264,129,780,3402,126,253,1404,99,507,747,0,18,102,120,579.4666666666667,838.8424458078459,906.0,1138.703209796126,361.77777777777777,435.72921708015394,512.7697041581708,297.23164824722846
675,657,399,414,1482,1674,126,486,1521,235,595,639,0,72,93,60,604.5333333333333,524.816141350685,883.5,505.47626057016765,418.55555555555554,449.71821081183987,396.44982489467276,240.12159583308562
693,441,588,570,1389,1350,139,486,1581,372,780,639,0,102,0,39,608.6666666666666,480.3231782410209,838.5,382.68818899986974,455.44444444444446,477.69355846867893,375.99661496922914,243.9850427531097
651,630,732,942,1542,1302,441,601,1581,651,897,639,0,72,75,87,717.0666666666667,469.52961804578655,966.5,344.51015950186434,550.7777777777778,468.1616002521109,424.5320949041511,259.18408378058587
762,786,630,708,1206,1074,591,888,1393,930,966,774,0,132,123,213,730.8666666666667,382.96942726831634,861.0,206.79700191250356,644.1111111111111,443.9778383969794,442.27869797832767,215.53756564340267
969,1182,654,816,1332,858,498,888,1140,763,681,786,0,60,69,315,713.0666666666667,393.3886062858908,968.5,228.0685204056009,542.7777777777778,388.2675989508547,473.81842431751915,172.1743002487662
897,1398,660,1005,846,693,459,903,1140,597,681,786,51,72,21,222,680.6,385.0748498668798,916.5,245.2106237502772,523.3333333333334,381.0777115264316,429.22494995562664,189.80764561942667
930,1074,1014,876,588,870,459,414,1024,697,702,810,42,108,72,216,645.3333333333334,341.93014231304943,892.0,154.16873872481412,480.8888888888889,333.7815135165998,401.08782521546095,180.19711681482679
0,0,0,0,0,0,535,414,771,798,567,564,9,129,195,153,265.46666666666664,297.3336771298461,0.0,0.0,442.44444444444446,262.75975977691996,238.60011459883756,61.910749219962824
0,0,0,0,0,0,675,538,771,625,801,564,9,99,57,132,275.93333333333334,322.5807323584112,0.0,0.0,459.8888888888889,298.04602345739397,243.5046885639148,81.11295267610033
0,0,0,0,0,0,846,855,718,453,603,591,51,66,39,264,281.46666666666664,336.6986519459533,0.0,0.0,469.1111111111111,317.6746919043807,294.05510620420665,30.98521266865256
0,0,0,0,0,0,636,855,414,366,360,417,42,69,84,45,216.2,265.43127170700893,0.0,0.0,360.3333333333333,255.90406188431024,175.54375723566963,94.47110296585026
0,0,0,0,0,0,570,723,414,279,360,417,9,39,30,57,189.4,240.1071427508978,0.0,0.0,315.6666666666667,237.12350274815768,162.1690475836326,77.19326399251109
0,0,0,0,0,0,570,543,465,406,316,376,18,120,9,81,188.2,219.93308073138974,0.0,0.0,313.6666666666667,203.13268788870218,163.04436024379658,59.44299728331688
0,0,0,0,0,0,472,543,564,534,351,345,18,18,21,57,191.06666666666666,233.32422839378586,0.0,0.0,318.44444444444446,223.98864609673169,160.4636316868175,75.16633861931103
0,0,0,0,0,0,378,550,564,591,351,345,27,18,42,78,191.06666666666666,232.40868218626332,0.0,0.0,318.44444444444446,222.39659825091806,167.15844961764333,65.26465309528594
0,0,0,0,0,0,201,774,459,648,378,373,48,18,30,99,195.26666666666668,256.0816189334087,0.0,0.0,325.44444444444446,258.70966614725603,183.44942853335843,64.67041616024875
0,0,0,0,0,0,387,774,342,468,360,315,39,36,63,135,185.6,231.4783791199515,0.0,0.0,309.3333333333333,225.89574783268694,184.02612637331717,39.40285284128422
0,0,0,0,0,0,270,571,342,288,360,315,39,66,90,81,156.06666666666666,178.19445059322757,0.0,0.0,260.1111111111111,160.80729975446073,138.42037241996476,41.595144604554726
0,0,0,0,0,0,270,351,352,216,252,273,18,51,66,60,123.26666666666667,137.6117566036985,0.0,0.0,205.44444444444446,121.1556493029718,106.95947442345505,33.71784473065393
0,0,0,0,0,0,225,351,204,0,108,201,0,75,51,51,81.0,108.7253420321132,0.0,0.0,135.0,111.40915581764364,80.24178067737107,23.572370133796046
0,0,0,0,0,0,249,300,204,0,129,201,18,96,42,39,82.6,103.15735553027713,0.0,0.0,137.66666666666666,100.77146862524575,74.91911851009237,26.749311798076842
0,0,0,0,0,0,321,180,220,0,138,202,81,54,234,123,95.33333333333333,106.95648128509505,0.0,0.0,158.88888888888889,94.69887297750631,108.42993820614278,11.342822035241753
0,0,0,0,0,0,144,180,261,0,159,99,84,72,78,93,71.8,80.55408121256178,0.0,0.0,119.66666666666667,71.32242907311057,81.7846937375206,8.698498161174689
