S-01,S-02,S-03,S-04,S-05,S-06,S-07,S-08,S-10,S-12,S-13,S-14,S-15,S-16,S-18,S-19,Average,Variance,Zone 1,Var Z1,Zone 2,Var Z2,Zone 3,Var Z3
14139.666666666666,13.0,68.0,68.0,433.0,92.0,92.0,107.0,57.0,37.0,43.0,46.333333333333336,132.0,42.0,77.0,49.0,1029.8,3511.0822005618297,2468.944444444445,5227.25078628921,70.37037037037038,52.69265741282418,1529.96073352061,1466.6691656781495
14715.366666666667,15.6,71.8,97.6,396.1,89.1,89.4,101.73333333333333,57.0,37.03333333333333,42.6,47.233333333333334,124.8,41.3,72.5,50.7,1066.611111111111,3655.116237612977,2564.2611111111114,5441.917818282229,68.17777777777779,50.18051213159839,1590.8091162413627,1526.8083623419175
15291.066666666666,18.2,75.6,127.2,359.2,86.2,86.8,96.46666666666667,57.0,37.06666666666667,42.2,48.13333333333333,117.6,40.6,68.0,52.4,1103.4222222222222,3799.150274664124,2659.577777777778,5656.584850275247,65.9851851851852,47.66836685037261,1651.6574989621154,1586.9475590056854
15866.766666666666,20.8,79.4,156.8,322.3,83.3,84.2,91.2,57.0,37.1,41.8,49.03333333333334,110.4,39.9,63.5,54.1,1140.2333333333333,3943.184311715271,2754.8944444444446,5871.251882268266,63.7925925925926,45.156221569146815,1712.5058816828682,1647.0867556694534
16442.466666666667,23.4,83.2,186.4,285.4,80.4,81.6,85.93333333333334,57.0,37.13333333333333,41.4,49.93333333333334,103.2,39.2,59.0,55.8,1177.0444444444445,4087.218348766419,2850.211111111111,6085.918914261284,61.60000000000001,42.644076287921024,1773.354264403621,1707.2259523332214
17018.166666666668,26.0,87.0,216.0,248.5,77.5,79.0,80.66666666666667,57.0,37.16666666666667,41.0,50.833333333333336,96.0,38.5,54.5,57.5,1213.8555555555556,4231.2523858175655,2945.5277777777783,6300.585946254303,59.40740740740742,40.13193100669524,1834.202647124374,1767.3651489969893
17593.86666666667,28.6,90.8,245.60000000000002,211.60000000000002,74.6,76.4,75.4,57.0,37.2,40.6,51.733333333333334,88.8,37.8,50.0,59.2,1250.6666666666667,4375.286422868713,3040.844444444445,6515.252978247321,57.21481481481482,37.61978572546945,1895.0510298451265,1827.5043456607573
18169.566666666666,31.2,94.6,275.20000000000005,174.7,71.7,73.8,70.13333333333333,57.0,37.233333333333334,40.2,52.63333333333333,81.6,37.1,45.5,60.9,1287.4777777777779,4519.32045991986,3136.1611111111115,6729.92001024034,55.022222222222226,35.10764044424366,1955.8994125658794,1887.6435423245252
18745.266666666666,33.8,98.4,304.8,137.8,68.8,71.2,64.86666666666667,57.0,37.266666666666666,39.8,53.53333333333334,74.4,36.4,41.0,62.6,1324.288888888889,4663.354496971007,3231.477777777778,6944.587042233359,52.829629629629636,32.59549516301787,2016.747795286632,1947.7827389882932
19320.966666666667,36.400000000000006,102.19999999999999,334.40000000000003,100.90000000000003,65.9,68.6,59.6,57.0,37.300000000000004,39.4,54.43333333333334,67.2,35.7,36.5,64.3,1361.1000000000001,4807.388534022155,3326.7944444444447,7159.254074226377,50.63703703703705,30.08334988179208,2077.596178007385,2007.9219356520612
19896.666666666668,39.0,106.0,364.0,64.0,63.0,66.0,54.333333333333336,57.0,37.333333333333336,39.0,55.333333333333336,60.0,35.0,32.0,66.0,1397.9111111111113,4951.422571073302,3422.1111111111113,7373.921106219396,48.44444444444445,27.57120460056629,2138.4445607281377,2068.061132315829
18389.7,43.1,106.2,393.1,81.0,67.4,66.0,51.5,58.36666666666667,37.6,39.333333333333336,54.900000000000006,60.5,35.7,33.3,62.9,1301.18,4576.557822547603,3180.0833333333335,6811.245022277104,48.57777777777778,27.794618423846607,1980.2126075158676,1910.147039457569
16882.733333333334,47.2,106.4,422.2,98.0,71.8,66.0,48.66666666666667,59.733333333333334,37.86666666666667,39.666666666666664,54.46666666666667,61.0,36.4,34.6,59.8,1204.448888888889,4201.693074021904,2938.0555555555557,6248.568938334813,48.711111111111116,28.018032247126925,1821.9806543035977,1752.2329465993091
15375.766666666668,51.3,106.6,451.3,115.0,76.2,66.0,45.833333333333336,61.1,38.13333333333333,40.0,54.03333333333333,61.5,37.1,35.9,56.7,1107.7177777777779,3826.828325496205,2696.0277777777783,5685.89285439252,48.84444444444445,28.241446070407243,1663.7487010913278,1594.318853741049
13868.800000000001,55.4,106.8,480.4,132.0,80.6,66.0,43.0,62.46666666666667,38.4,40.333333333333336,53.6,62.0,37.8,37.2,53.6,1010.9866666666668,3451.963576970506,2454.0,5123.216770450228,48.97777777777778,28.46485989368756,1505.5167478790577,1436.404760882789
12361.833333333334,59.5,107.0,509.5,149.0,85.0,66.0,40.16666666666667,63.833333333333336,38.66666666666667,40.66666666666667,53.16666666666667,62.5,38.5,38.5,50.5,914.2555555555557,3077.098828444807,2211.9722222222226,4560.540686507936,49.111111111111114,28.688273716967878,1347.2847946667875,1278.490668024529
10854.866666666669,63.599999999999994,107.2,538.6,166.0,89.4,66.0,37.333333333333336,65.2,38.93333333333334,41.0,52.733333333333334,63.0,39.2,39.8,47.4,817.5244444444445,2702.234079919108,1969.9444444444448,3997.864602565644,49.24444444444445,28.911687540248195,1189.0528414545176,1120.5765751662689
9347.900000000001,67.69999999999999,107.4,567.7,183.0,93.80000000000001,66.0,34.5,66.56666666666666,39.2,41.333333333333336,52.3,63.5,39.9,41.1,44.3,720.7933333333334,2327.369331393409,1727.916666666667,3435.188518623352,49.37777777777778,29.135101363528513,1030.8208882422477,962.662482308009
7840.933333333334,71.8,107.6,596.8,200.0,98.2,66.0,31.666666666666668,67.93333333333334,39.46666666666667,41.66666666666667,51.86666666666667,64.0,40.6,42.4,41.2,624.0622222222223,1952.5045828677103,1485.8888888888891,2872.51243468106,49.51111111111111,29.35851518680883,872.5889350299776,804.7483894497489
6333.966666666667,75.9,107.8,625.9000000000001,217.0,102.6,66.0,28.833333333333336,69.30000000000001,39.733333333333334,42.0,51.43333333333334,64.5,41.3,43.7,38.099999999999994,527.3311111111112,1577.6398343420115,1243.8611111111113,2309.8363507387676,49.644444444444446,29.581929010089148,714.3569818177075,646.8342965914887
4827.0,80.0,108.0,655.0,234.0,107.0,66.0,26.0,70.66666666666667,40.0,42.333333333333336,51.0,65.0,42.0,45.0,35.0,430.6000000000001,1202.7750858163129,1001.8333333333334,1747.1602667964764,49.77777777777778,29.805342833369465,556.1250286054376,488.9202037332288
4623.3,85.5,113.2,624.4,217.0,118.9,73.4,33.233333333333334,71.30000000000001,39.233333333333334,45.03333333333333,51.53333333333333,65.8,42.0,45.0,40.3,416.58888888888896,1150.3174778445048,963.7166666666667,1670.5162803695086,51.837037037037035,31.99714030537353,535.7354555777979,464.6371186344987
4419.6,91.0,118.4,593.8,200.0,130.8,80.8,40.46666666666667,71.93333333333334,38.46666666666667,47.733333333333334,52.06666666666667,66.6,42.0,45.0,45.6,402.57777777777784,1097.8598698726967,925.6,1593.872293942541,53.8962962962963,34.188937777377596,515.3458825501582,440.3540335357686
4215.9,96.5,123.6,563.2,183.0,142.7,88.2,47.699999999999996,72.56666666666666,37.7,50.43333333333334,52.6,67.4,42.0,45.0,50.9,388.5666666666667,1045.4022619008886,887.4833333333333,1517.2283075155733,55.955555555555556,36.38073524938166,494.9563095225184,416.0709484370385
4012.2,102.0,128.8,532.6,166.0,154.6,95.6,54.93333333333333,73.2,36.93333333333334,53.13333333333333,53.13333333333333,68.2,42.0,45.0,56.2,374.5555555555556,992.9446539290806,849.3666666666667,1440.5843210886057,58.01481481481481,38.57253272138573,474.5667364948787,391.78786333830845
3808.5,107.5,134.0,502.0,149.0,166.5,103.0,62.166666666666664,73.83333333333334,36.16666666666667,55.83333333333333,53.66666666666667,69.0,42.0,45.0,61.5,360.5444444444445,940.4870459572725,811.25,1363.940334661638,60.074074074074076,40.76433019338979,454.177163467239,367.50477823957834
