Date_Time,Dp>0.3,Dp>0.5,Dp>1.0,Dp>2.5,Dp>5.0,Dp>10.0
2021-04-20 17:57:12,108,33,0,0,0,0
2021-04-20 17:57:22,69,23,0,0,0,0
2021-04-20 17:57:32,84,28,0,0,0,0
2021-04-20 17:57:42,93,31,0,0,0,0
2021-04-20 17:57:52,60,20,0,0,0,0
2021-04-20 17:58:02,60,20,0,0,0,0
2021-04-20 17:58:12,78,26,0,0,0,0
2021-04-20 17:58:22,117,36,0,0,0,0
2021-04-20 17:58:32,78,23,0,0,0,0
2021-04-20 17:58:42,111,37,7,3,3,3
2021-04-20 17:58:52,147,49,14,3,3,3
2021-04-20 17:59:02,255,82,7,0,0,0
2021-04-20 17:59:12,273,77,0,0,0,0
2021-04-20 17:59:22,144,44,0,0,0,0
2021-04-20 17:59:32,147,49,3,0,0,0
2021-04-20 17:59:42,135,45,6,0,0,0
2021-04-20 17:59:52,57,19,3,0,0,0
2021-04-20 18:00:02,60,20,0,0,0,0
2021-04-20 18:00:12,39,13,0,0,0,0
2021-04-20 18:00:22,99,33,0,0,0,0
2021-04-20 18:00:32,96,32,0,0,0,0
2021-04-20 18:00:42,105,35,3,0,0,0
2021-04-20 18:00:52,39,13,3,0,0,0
2021-04-20 18:01:02,30,10,0,0,0,0
2021-04-20 18:01:12,69,20,0,0,0,0
2021-04-20 18:01:22,120,37,0,0,0,0
2021-04-20 18:01:32,78,26,3,0,0,0
2021-04-20 18:01:42,111,37,6,0,0,0
2021-04-20 18:01:52,111,33,3,0,0,0
2021-04-20 18:02:02,78,19,0,0,0,0
2021-04-20 18:02:12,66,19,0,0,0,0
2021-04-20 18:02:22,48,16,0,0,0,0
2021-04-20 18:02:32,21,3,0,0,0,0
2021-04-20 18:02:42,60,16,0,0,0,0
2021-04-20 18:02:52,60,20,0,0,0,0
2021-04-20 18:03:02,102,34,3,0,0,0
2021-04-20 18:03:12,72,24,3,0,0,0
2021-04-20 18:03:22,51,17,0,0,0,0
2021-04-20 18:03:32,60,20,0,0,0,0
2021-04-20 18:03:42,9,3,0,0,0,0
2021-04-20 18:03:52,39,13,0,0,0,0
2021-04-20 18:04:02,69,20,0,0,0,0
2021-04-20 18:04:12,60,20,0,0,0,0
2021-04-20 18:04:22,99,33,0,0,0,0
2021-04-20 18:04:32,117,39,0,0,0,0
2021-04-20 18:04:42,72,24,0,0,0,0
2021-04-20 18:04:52,39,13,0,0,0,0
2021-04-20 18:05:02,27,9,0,0,0,0
2021-04-20 18:05:12,69,20,3,0,0,0
2021-04-20 18:05:22,66,19,3,0,0,0
2021-04-20 18:05:32,60,20,0,0,0,0
2021-04-20 18:05:42,42,14,0,0,0,0
2021-04-20 18:05:52,51,17,0,0,0,0
2021-04-20 18:06:02,48,16,0,0,0,0
2021-04-20 18:06:12,27,9,0,0,0,0
2021-04-20 18:06:22,78,23,0,0,0,0
2021-04-20 18:06:32,60,17,0,0,0,0
2021-04-20 18:06:42,102,31,0,0,0,0
2021-04-20 18:06:52,57,16,0,0,0,0
2021-04-20 18:07:02,102,31,0,0,0,0
2021-04-20 18:07:12,72,24,0,0,0,0
2021-04-20 18:07:22,81,27,3,0,0,0
2021-04-20 18:07:32,90,30,3,0,0,0
2021-04-20 18:07:42,102,34,0,0,0,0
2021-04-20 18:07:52,60,20,0,0,0,0
2021-04-20 18:08:02,60,20,0,0,0,0
2021-04-20 18:08:12,48,16,0,0,0,0
2021-04-20 18:08:22,30,10,0,0,0,0
2021-04-20 18:08:32,39,13,0,0,0,0
2021-04-20 18:08:42,69,23,0,0,0,0
2021-04-20 18:08:52,51,17,0,0,0,0
2021-04-20 18:09:02,48,16,0,0,0,0
2021-04-20 18:09:12,63,15,0,0,0,0
2021-04-20 18:09:22,90,27,0,0,0,0
2021-04-20 18:09:32,51,17,0,0,0,0
2021-04-20 18:09:42,60,20,0,0,0,0
2021-04-20 18:09:52,81,27,3,3,3,3
2021-04-20 18:10:02,132,34,3,3,3,3
2021-04-20 18:10:12,174,51,3,3,3,3
2021-04-20 18:10:22,132,40,3,3,3,3
2021-04-20 18:10:32,87,29,0,0,0,0
2021-04-20 18:10:42,27,9,0,0,0,0
2021-04-20 18:10:52,30,6,0,0,0,0
2021-04-20 18:11:02,69,23,0,0,0,0
2021-04-20 18:11:12,81,23,0,0,0,0
2021-04-20 18:11:22,63,17,0,0,0,0
2021-04-20 18:11:32,63,21,0,0,0,0
2021-04-20 18:11:42,102,34,3,0,0,0
2021-04-20 18:11:52,90,27,0,0,0,0
2021-04-20 18:12:02,78,20,0,0,0,0
2021-04-20 18:12:12,78,17,0,0,0,0
2021-04-20 18:12:22,123,37,3,3,3,3
2021-04-20 18:12:32,132,44,0,0,0,0
2021-04-20 18:12:42,78,26,0,0,0,0
2021-04-20 18:12:52,120,40,0,0,0,0
2021-04-20 18:13:02,171,53,10,3,3,3
2021-04-20 18:13:12,195,58,10,0,0,0
2021-04-20 18:13:22,177,56,7,0,0,0
2021-04-20 18:13:32,123,41,0,0,0,0
2021-04-20 18:13:42,90,30,0,0,0,0
2021-04-20 18:13:52,36,12,0,0,0,0
2021-04-20 18:14:02,54,18,0,0,0,0
2021-04-20 18:14:12,72,18,0,0,0,0
2021-04-20 18:14:22,66,16,0,0,0,0
2021-04-20 18:14:32,90,27,3,0,0,0
2021-04-20 18:14:42,108,36,3,0,0,0
2021-04-20 18:14:52,36,12,0,0,0,0
2021-04-20 18:15:02,18,6,0,0,0,0
2021-04-20 18:15:12,93,31,3,0,0,0
2021-04-20 18:15:22,180,56,6,0,0,0
2021-04-20 18:15:32,90,30,0,0,0,0
2021-04-20 18:15:42,60,20,0,0,0,0
2021-04-20 18:15:52,39,13,0,0,0,0
2021-04-20 18:16:02,93,31,0,0,0,0
2021-04-20 18:16:12,75,19,0,0,0,0
2021-04-20 18:16:22,36,12,0,0,0,0
2021-04-20 18:16:32,102,34,0,0,0,0
2021-04-20 18:16:42,72,24,0,0,0,0
2021-04-20 18:16:52,18,6,0,0,0,0
2021-04-20 18:17:02,36,12,0,0,0,0
2021-04-20 18:17:12,78,23,0,0,0,0
2021-04-20 18:17:22,90,27,3,3,3,3
2021-04-20 18:17:32,60,20,3,3,3,3
2021-04-20 18:17:42,81,24,0,0,0,0
2021-04-20 18:17:52,111,34,0,0,0,0
2021-04-20 18:18:02,111,37,0,0,0,0
2021-04-20 18:18:12,39,13,0,0,0,0
2021-04-20 18:18:22,51,17,0,0,0,0
2021-04-20 18:18:32,51,14,0,0,0,0
2021-04-20 18:18:42,57,19,0,0,0,0
2021-04-20 18:18:52,99,33,0,0,0,0
2021-04-20 18:19:02,114,38,3,0,0,0
2021-04-20 18:19:12,168,56,18,3,0,0
2021-04-20 18:19:22,222,65,6,0,0,0
2021-04-20 18:19:32,204,68,6,0,0,0
2021-04-20 18:19:42,156,52,3,0,0,0
2021-04-20 18:19:52,69,23,0,0,0,0
2021-04-20 18:20:02,75,22,0,0,0,0
2021-04-20 18:20:12,141,40,0,0,0,0
2021-04-20 18:20:22,114,34,0,0,0,0
2021-04-20 18:20:32,48,16,0,0,0,0
2021-04-20 18:20:42,45,15,0,0,0,0
2021-04-20 18:20:52,87,29,0,0,0,0
2021-04-20 18:21:02,90,30,3,0,0,0
2021-04-20 18:21:12,39,13,3,0,0,0
2021-04-20 18:21:22,78,22,0,0,0,0
2021-04-20 18:21:32,108,32,0,0,0,0
2021-04-20 18:21:42,108,32,0,0,0,0
2021-04-20 18:21:52,45,15,0,0,0,0
2021-04-20 18:22:02,48,16,0,0,0,0
2021-04-20 18:22:12,48,16,0,0,0,0
2021-04-20 18:22:22,87,29,0,0,0,0
2021-04-20 18:22:32,81,27,0,0,0,0
2021-04-20 18:22:42,123,37,0,0,0,0
2021-04-20 18:22:52,78,22,0,0,0,0
2021-04-20 18:23:02,39,13,0,0,0,0
2021-04-20 18:23:12,69,19,0,0,0,0
2021-04-20 18:23:22,81,23,3,0,0,0
2021-04-20 18:23:32,60,17,3,0,0,0
2021-04-20 18:23:42,69,23,3,0,0,0
2021-04-20 18:23:52,78,26,3,0,0,0
2021-04-20 18:24:02,69,20,0,0,0,0
2021-04-20 18:24:12,90,30,3,0,0,0
2021-04-20 18:24:22,111,37,0,0,0,0
2021-04-20 18:24:32,39,13,0,0,0,0
2021-04-20 18:24:42,39,13,0,0,0,0
2021-04-20 18:24:52,48,16,0,0,0,0
2021-04-20 18:25:02,18,6,0,0,0,0
2021-04-20 18:25:12,48,16,0,0,0,0
2021-04-20 18:25:22,81,27,0,0,0,0
2021-04-20 18:25:32,81,27,0,0,0,0
2021-04-20 18:25:42,114,34,0,0,0,0
2021-04-20 18:25:52,60,16,7,0,0,0
2021-04-20 18:26:02,69,23,7,0,0,0
2021-04-20 18:26:12,48,16,0,0,0,0
2021-04-20 18:26:22,48,13,0,0,0,0
2021-04-20 18:26:32,48,13,0,0,0,0
2021-04-20 18:26:42,48,16,0,0,0,0
2021-04-20 18:26:52,60,20,0,0,0,0
2021-04-20 18:27:02,90,30,3,0,0,0
2021-04-20 18:27:12,60,20,0,0,0,0
2021-04-20 18:27:22,99,33,0,0,0,0
2021-04-20 18:27:32,60,16,0,0,0,0
2021-04-20 18:27:42,9,3,0,0,0,0
2021-04-20 18:27:52,60,20,3,3,3,0
2021-04-20 18:28:02,45,15,0,0,0,0
2021-04-20 18:28:12,66,22,0,0,0,0
2021-04-20 18:28:22,108,36,0,0,0,0
2021-04-20 18:28:32,93,27,3,0,0,0
2021-04-20 18:28:42,78,19,3,0,0,0
2021-04-20 18:28:52,57,13,0,0,0,0
2021-04-20 18:29:02,51,17,0,0,0,0
2021-04-20 18:29:12,78,23,0,0,0,0
2021-04-20 18:29:22,9,3,0,0,0,0
2021-04-20 18:29:32,48,16,0,0,0,0
2021-04-20 18:29:42,69,23,0,0,0,0
2021-04-20 18:29:52,90,30,3,0,0,0
2021-04-20 18:30:02,99,29,3,3,3,0
2021-04-20 18:30:12,78,19,0,0,0,0
2021-04-20 18:30:22,48,9,0,0,0,0
2021-04-20 18:30:32,60,16,0,0,0,0
2021-04-20 18:30:42,141,43,0,0,0,0
2021-04-20 18:30:52,141,47,3,0,0,0
2021-04-20 18:31:02,120,40,0,0,0,0
2021-04-20 18:31:12,69,23,3,0,0,0
2021-04-20 18:31:22,78,23,3,0,0,0
2021-04-20 18:31:32,78,26,0,0,0,0
2021-04-20 18:31:42,69,23,0,0,0,0
2021-04-20 18:31:52,60,16,0,0,0,0
2021-04-20 18:32:02,60,16,0,0,0,0
2021-04-20 18:32:12,69,20,0,0,0,0
2021-04-20 18:32:22,90,27,0,0,0,0
2021-04-20 18:32:32,171,50,3,0,0,0
2021-04-20 18:32:42,159,43,3,0,0,0
2021-04-20 18:32:52,69,16,0,0,0,0
2021-04-20 18:33:02,69,16,0,0,0,0
2021-04-20 18:33:12,99,27,0,0,0,0
2021-04-20 18:33:22,66,19,3,3,3,0
2021-04-20 18:33:32,66,18,0,0,0,0
2021-04-20 18:33:42,78,26,0,0,0,0
2021-04-20 18:33:52,96,32,3,0,0,0
2021-04-20 18:34:02,105,32,3,0,0,0
2021-04-20 18:34:12,81,27,0,0,0,0
2021-04-20 18:34:22,81,27,0,0,0,0
2021-04-20 18:34:32,90,30,0,0,0,0
2021-04-20 18:34:42,90,30,0,0,0,0
2021-04-20 18:34:52,48,13,0,0,0,0
2021-04-20 18:35:02,69,16,0,0,0,0
2021-04-20 18:35:12,99,29,0,0,0,0
2021-04-20 18:35:22,123,41,0,0,0,0
2021-04-20 18:35:32,114,38,0,0,0,0
2021-04-20 18:35:42,102,34,0,0,0,0
2021-04-20 18:35:52,48,16,0,0,0,0
2021-04-20 18:36:02,69,23,3,0,0,0
2021-04-20 18:36:12,42,14,0,0,0,0
2021-04-20 18:36:22,51,17,3,0,0,0
2021-04-20 18:36:32,111,37,3,0,0,0
2021-04-20 18:36:42,306,102,0,0,0,0
2021-04-20 18:36:52,327,109,3,0,0,0
2021-04-20 18:37:02,168,52,3,0,0,0
2021-04-20 18:37:12,147,45,3,0,0,0
2021-04-20 18:37:22,57,16,3,0,0,0
2021-04-20 18:37:32,111,34,0,0,0,0
2021-04-20 18:37:42,129,37,0,0,0,0
2021-04-20 18:37:52,96,23,0,0,0,0
2021-04-20 18:38:02,27,9,0,0,0,0
2021-04-20 18:38:12,57,19,3,0,0,0
2021-04-20 18:38:22,48,16,0,0,0,0
2021-04-20 18:38:32,102,34,0,0,0,0
2021-04-20 18:38:42,84,28,0,0,0,0
2021-04-20 18:38:52,93,31,3,0,0,0
2021-04-20 18:39:02,123,37,3,0,0,0
2021-04-20 18:39:12,93,27,0,0,0,0
2021-04-20 18:39:22,39,13,0,0,0,0
2021-04-20 18:39:32,78,26,0,0,0,0
2021-04-20 18:39:42,48,16,0,0,0,0
2021-04-20 18:39:52,39,13,0,0,0,0
2021-04-20 18:40:02,99,30,0,0,0,0
2021-04-20 18:40:12,108,36,0,0,0,0
2021-04-20 18:40:22,129,36,0,0,0,0
2021-04-20 18:40:32,171,50,0,0,0,0
2021-04-20 18:40:42,87,26,0,0,0,0
2021-04-20 18:40:52,105,35,3,0,0,0
2021-04-20 18:41:02,57,19,3,0,0,0
2021-04-20 18:41:12,60,20,0,0,0,0
2021-04-20 18:41:22,78,26,0,0,0,0
2021-04-20 18:41:32,60,20,0,0,0,0
2021-04-20 18:41:42,60,20,0,0,0,0
2021-04-20 18:41:52,48,16,0,0,0,0
2021-04-20 18:42:02,42,14,3,0,0,0
2021-04-20 18:42:12,42,14,3,0,0,0
2021-04-20 18:42:22,60,17,3,0,0,0
2021-04-20 18:42:32,102,27,9,3,3,3
2021-04-20 18:42:42,60,13,3,0,0,0
2021-04-20 18:42:52,18,6,0,0,0,0
2021-04-20 18:43:02,39,13,0,0,0,0
2021-04-20 18:43:12,123,37,0,0,0,0
2021-04-20 18:43:22,72,24,0,0,0,0
2021-04-20 18:43:32,27,9,0,0,0,0
2021-04-20 18:43:42,0,0,0,0,0,0
2021-04-20 18:43:52,42,14,0,0,0,0
2021-04-20 18:44:02,39,13,6,3,3,3
2021-04-20 18:44:12,69,23,9,3,3,3
2021-04-20 18:44:22,51,17,3,0,0,0
2021-04-20 18:44:32,9,3,0,0,0,0
2021-04-20 18:44:42,69,23,0,0,0,0
2021-04-20 18:44:52,93,27,3,0,0,0
2021-04-20 18:45:02,39,13,3,0,0,0
2021-04-20 18:45:12,39,13,0,0,0,0
2021-04-20 18:45:22,60,20,0,0,0,0
2021-04-20 18:45:32,90,30,0,0,0,0
2021-04-20 18:45:42,111,27,0,0,0,0
2021-04-20 18:45:52,60,13,0,0,0,0
2021-04-20 18:46:02,45,12,0,0,0,0
2021-04-20 18:46:12,27,6,0,0,0,0
2021-04-20 18:46:22,0,0,0,0,0,0
2021-04-20 18:46:32,90,30,0,0,0,0
2021-04-20 18:46:42,99,33,0,0,0,0
2021-04-20 18:46:52,36,12,0,0,0,0
2021-04-20 18:47:02,48,16,0,0,0,0
2021-04-20 18:47:12,120,40,0,0,0,0
2021-04-20 18:47:22,195,57,7,0,0,0
2021-04-20 18:47:32,174,43,7,0,0,0
2021-04-20 18:47:42,84,25,0,0,0,0
2021-04-20 18:47:52,36,12,0,0,0,0
2021-04-20 18:48:02,57,19,0,0,0,0
2021-04-20 18:48:12,57,19,0,0,0,0
2021-04-20 18:48:22,138,46,3,0,0,0
2021-04-20 18:48:32,99,29,0,0,0,0
2021-04-20 18:48:42,120,32,0,0,0,0
2021-04-20 18:48:52,129,36,0,0,0,0
2021-04-20 18:49:02,141,44,10,7,7,3
2021-04-20 18:49:12,99,30,10,7,7,3
2021-04-20 18:49:22,39,6,0,0,0,0
2021-04-20 18:49:32,72,16,0,0,0,0
2021-04-20 18:49:42,39,13,0,0,0,0
2021-04-20 18:49:52,57,19,3,0,0,0
2021-04-20 18:50:02,45,15,3,0,0,0
2021-04-20 18:50:12,45,15,0,0,0,0
2021-04-20 18:50:22,48,16,0,0,0,0
2021-04-20 18:50:32,66,19,0,0,0,0
2021-04-20 18:50:42,141,44,3,0,0,0
2021-04-20 18:50:52,153,48,6,0,0,0
2021-04-20 18:51:02,138,43,3,0,0,0
2021-04-20 18:51:12,141,44,0,0,0,0
2021-04-20 18:51:22,123,37,0,0,0,0
2021-04-20 18:51:32,111,30,0,0,0,0
2021-04-20 18:51:42,57,16,0,0,0,0
2021-04-20 18:51:52,60,20,0,0,0,0
2021-04-20 18:52:02,99,30,0,0,0,0
2021-04-20 18:52:12,78,23,0,0,0,0
2021-04-20 18:52:22,66,19,0,0,0,0
2021-04-20 18:52:32,132,44,3,0,0,0
2021-04-20 18:52:42,132,44,3,0,0,0
2021-04-20 18:52:52,57,16,0,0,0,0
2021-04-20 18:53:02,51,14,0,0,0,0
2021-04-20 18:53:12,48,13,0,0,0,0
2021-04-20 18:53:22,153,45,0,0,0,0
2021-04-20 18:53:32,93,28,0,0,0,0
2021-04-20 18:53:42,63,21,0,0,0,0
2021-04-20 18:53:52,60,20,0,0,0,0
2021-04-20 18:54:02,78,23,0,0,0,0
2021-04-20 18:54:12,120,37,0,0,0,0
2021-04-20 18:54:22,111,37,0,0,0,0
2021-04-20 18:54:32,87,26,0,0,0,0
2021-04-20 18:54:42,153,40,3,0,0,0
2021-04-20 18:54:52,111,30,0,0,0,0
2021-04-20 18:55:02,132,44,0,0,0,0
2021-04-20 18:55:12,48,16,0,0,0,0
2021-04-20 18:55:22,78,23,0,0,0,0
2021-04-20 18:55:32,90,23,0,0,0,0
2021-04-20 18:55:42,93,27,0,0,0,0
2021-04-20 18:55:52,90,26,0,0,0,0
2021-04-20 18:56:02,78,26,0,0,0,0
2021-04-20 18:56:12,90,26,3,0,0,0
2021-04-20 18:56:22,126,34,3,0,0,0
2021-04-20 18:56:32,204,61,7,0,0,0
2021-04-20 18:56:42,120,40,0,0,0,0
2021-04-20 18:56:52,123,35,0,0,0,0
2021-04-20 18:57:02,81,24,0,0,0,0
2021-04-20 18:57:12,78,26,0,0,0,0
2021-04-20 18:57:22,81,27,0,0,0,0
2021-04-20 18:57:32,87,29,3,0,0,0
2021-04-20 18:57:42,87,29,3,0,0,0
2021-04-20 18:57:52,48,13,0,0,0,0
2021-04-20 18:58:02,27,6,0,0,0,0
2021-04-20 18:58:12,87,29,3,3,3,0
2021-04-20 18:58:22,90,27,3,3,3,0
2021-04-20 18:58:32,39,10,0,0,0,0
2021-04-20 18:58:42,9,3,0,0,0,0
2021-04-20 18:58:52,9,3,0,0,0,0
2021-04-20 18:59:02,0,0,0,0,0,0
2021-04-20 18:59:12,9,3,3,3,3,0
2021-04-20 18:59:22,18,6,3,3,3,0
2021-04-20 18:59:32,9,3,0,0,0,0
2021-04-20 18:59:42,0,0,0,0,0,0
2021-04-20 18:59:52,0,0,0,0,0,0
2021-04-20 19:00:02,0,0,0,0,0,0
2021-04-20 19:00:12,9,3,0,0,0,0
2021-04-20 19:00:22,9,3,0,0,0,0
2021-04-20 19:00:32,30,7,3,0,0,0
2021-04-20 19:00:42,30,7,3,0,0,0
2021-04-20 19:00:52,9,3,0,0,0,0
2021-04-20 19:01:02,0,0,0,0,0,0
2021-04-20 19:01:12,9,3,0,0,0,0
2021-04-20 19:01:22,9,3,0,0,0,0
2021-04-20 19:01:32,84,24,0,0,0,0
2021-04-20 19:01:42,75,21,0,0,0,0
2021-04-20 19:01:52,0,0,0,0,0,0
2021-04-20 19:02:02,9,3,0,0,0,0
2021-04-20 19:02:12,9,3,0,0,0,0
2021-04-20 19:02:22,9,3,0,0,0,0
2021-04-20 19:02:32,0,0,0,0,0,0
2021-04-20 19:02:42,0,0,0,0,0,0
2021-04-20 19:02:52,0,0,0,0,0,0
2021-04-20 19:03:02,0,0,0,0,0,0
2021-04-20 19:03:12,0,0,0,0,0,0
2021-04-20 19:03:22,0,0,0,0,0,0
2021-04-20 19:03:32,9,3,0,0,0,0
2021-04-20 19:03:42,9,3,0,0,0,0
2021-04-20 19:03:52,0,0,0,0,0,0
2021-04-20 19:04:02,0,0,0,0,0,0
2021-04-20 19:04:12,0,0,0,0,0,0
2021-04-20 19:04:22,9,3,0,0,0,0
2021-04-20 19:04:32,18,6,0,0,0,0
2021-04-20 19:04:42,27,6,0,0,0,0
2021-04-20 19:04:52,18,3,0,0,0,0
2021-04-20 19:05:02,0,0,0,0,0,0
2021-04-20 19:05:12,9,3,0,0,0,0
2021-04-20 19:05:22,0,0,0,0,0,0
2021-04-20 19:05:32,9,3,0,0,0,0
2021-04-20 19:05:42,0,0,0,0,0,0
2021-04-20 19:05:52,9,3,0,0,0,0
2021-04-20 19:06:02,0,0,0,0,0,0
2021-04-20 19:06:12,9,3,0,0,0,0
2021-04-20 19:06:22,9,3,0,0,0,0
2021-04-20 19:06:32,9,3,0,0,0,0
2021-04-20 19:06:42,9,3,0,0,0,0
2021-04-20 19:06:52,0,0,0,0,0,0
2021-04-20 19:07:02,9,3,0,0,0,0
2021-04-20 19:07:12,30,10,0,0,0,0
2021-04-20 19:07:22,21,7,0,0,0,0
2021-04-20 19:07:32,9,3,3,0,0,0
2021-04-20 19:07:42,9,3,3,0,0,0
2021-04-20 19:07:52,30,6,0,0,0,0
2021-04-20 19:08:02,30,6,0,0,0,0
2021-04-20 19:08:12,30,10,0,0,0,0
2021-04-20 19:08:22,30,10,0,0,0,0
2021-04-20 19:08:32,0,0,0,0,0,0
2021-04-20 19:08:42,0,0,0,0,0,0
2021-04-20 19:08:52,21,7,0,0,0,0
2021-04-20 19:09:02,39,13,0,0,0,0
2021-04-20 19:09:12,18,6,0,0,0,0
2021-04-20 19:09:22,0,0,0,0,0,0
2021-04-20 19:09:32,9,3,0,0,0,0
2021-04-20 19:09:42,9,3,0,0,0,0
2021-04-20 19:09:52,0,0,0,0,0,0
2021-04-20 19:10:02,9,3,0,0,0,0
2021-04-20 19:10:12,9,3,0,0,0,0
2021-04-20 19:10:22,21,7,0,0,0,0
2021-04-20 19:10:32,39,13,0,0,0,0
2021-04-20 19:10:42,18,6,0,0,0,0
2021-04-20 19:10:52,0,0,0,0,0,0
2021-04-20 19:11:02,0,0,0,0,0,0
2021-04-20 19:11:12,0,0,0,0,0,0
2021-04-20 19:11:22,0,0,0,0,0,0
2021-04-20 19:11:32,0,0,0,0,0,0
2021-04-20 19:11:42,18,6,0,0,0,0
2021-04-20 19:11:52,0,0,0,0,0,0
2021-04-20 19:12:02,21,7,0,0,0,0
2021-04-20 19:12:12,21,7,0,0,0,0
2021-04-20 19:12:22,9,3,0,0,0,0
2021-04-20 19:12:32,18,6,0,0,0,0
2021-04-20 19:12:42,9,3,0,0,0,0
2021-04-20 19:12:52,18,3,0,0,0,0
2021-04-20 19:13:02,9,0,0,0,0,0
2021-04-20 19:13:12,0,0,0,0,0,0
2021-04-20 19:13:22,9,3,0,0,0,0
2021-04-20 19:13:32,18,3,0,0,0,0
2021-04-20 19:13:42,18,3,0,0,0,0
2021-04-20 19:13:52,0,0,0,0,0,0
2021-04-20 19:14:02,9,3,0,0,0,0
2021-04-20 19:14:12,18,6,0,0,0,0
2021-04-20 19:14:22,39,13,0,0,0,0
2021-04-20 19:14:32,9,3,0,0,0,0
2021-04-20 19:14:42,120,33,3,3,3,3
2021-04-20 19:14:52,60,20,3,3,3,3
2021-04-20 19:15:02,39,13,3,3,0,0
2021-04-20 19:15:12,87,23,13,6,3,3
2021-04-20 19:15:22,213,65,13,0,0,0
2021-04-20 19:15:32,315,105,9,0,0,0
2021-04-20 19:15:42,222,70,10,3,3,3
2021-04-20 19:15:52,216,68,19,6,6,6
2021-04-20 19:16:02,153,51,6,0,0,0
2021-04-20 19:16:12,132,41,3,0,0,0
2021-04-20 19:16:22,264,85,6,0,0,0
2021-04-20 19:16:32,45,15,0,0,0,0
2021-04-20 19:16:42,57,19,3,3,3,0
2021-04-20 19:16:52,81,24,0,0,0,0
2021-04-20 19:17:02,57,16,3,0,0,0
2021-04-20 19:17:12,78,26,6,0,0,0
2021-04-20 19:17:22,99,29,3,0,0,0
2021-04-20 19:17:32,135,37,0,0,0,0
2021-04-20 19:17:42,81,23,0,0,0,0
2021-04-20 19:17:52,60,20,0,0,0,0
2021-04-20 19:18:02,51,17,0,0,0,0
2021-04-20 19:18:12,39,9,0,0,0,0
2021-04-20 19:18:22,123,29,7,3,3,3
2021-04-20 19:18:32,93,23,7,3,3,3
2021-04-20 19:18:42,18,6,3,0,0,0
2021-04-20 19:18:52,18,6,0,0,0,0
2021-04-20 19:19:02,27,9,0,0,0,0
2021-04-20 19:19:12,27,9,3,3,3,3
2021-04-20 19:19:22,54,15,3,3,3,3
2021-04-20 19:19:32,36,12,0,0,0,0
2021-04-20 19:19:42,36,12,0,0,0,0
2021-04-20 19:19:52,78,26,0,0,0,0
2021-04-20 19:20:02,27,9,3,0,0,0
2021-04-20 19:20:12,9,3,3,0,0,0
2021-04-20 19:20:22,9,3,0,0,0,0
2021-04-20 19:20:32,30,10,0,0,0,0
2021-04-20 19:20:42,48,16,0,0,0,0
2021-04-20 19:20:52,27,9,0,0,0,0
2021-04-20 19:21:02,30,10,0,0,0,0
2021-04-20 19:21:12,30,10,0,0,0,0
2021-04-20 19:21:22,30,10,0,0,0,0
2021-04-20 19:21:32,27,9,0,0,0,0
2021-04-20 19:21:42,9,3,0,0,0,0
2021-04-20 19:21:52,27,9,6,0,0,0
2021-04-20 19:22:02,18,6,3,0,0,0
2021-04-20 19:22:12,39,13,0,0,0,0
2021-04-20 19:22:22,156,48,0,0,0,0
2021-04-20 19:22:32,180,56,3,3,3,3
2021-04-20 19:22:42,72,24,3,3,3,3
2021-04-20 19:22:52,27,9,0,0,0,0
2021-04-20 19:23:02,27,9,0,0,0,0
2021-04-20 19:23:12,57,19,3,0,0,0
2021-04-20 19:23:22,9,3,0,0,0,0
2021-04-20 19:23:32,57,19,0,0,0,0
2021-04-20 19:23:42,48,13,0,0,0,0
2021-04-20 19:23:52,0,0,0,0,0,0
2021-04-20 19:24:02,81,27,10,7,7,0
2021-04-20 19:24:12,39,13,7,7,7,0
2021-04-20 19:24:22,21,3,0,0,0,0
2021-04-20 19:24:32,9,3,0,0,0,0
2021-04-20 19:24:42,39,9,3,3,3,0
2021-04-20 19:24:52,30,10,0,0,0,0
2021-04-20 19:25:02,21,7,0,0,0,0
2021-04-20 19:25:12,51,14,0,0,0,0
2021-04-20 19:25:22,51,14,0,0,0,0
2021-04-20 19:25:32,42,14,0,0,0,0
2021-04-20 19:25:42,72,24,0,0,0,0
2021-04-20 19:25:52,51,17,0,0,0,0
2021-04-20 19:26:02,0,0,0,0,0,0
2021-04-20 19:26:12,51,17,0,0,0,0
2021-04-20 19:26:22,30,10,0,0,0,0
2021-04-20 19:26:32,216,66,10,3,0,0
2021-04-20 19:26:42,177,53,10,3,0,0
2021-04-20 19:26:52,309,96,10,0,0,0
2021-04-20 19:27:02,369,120,27,16,6,6
2021-04-20 19:27:12,174,55,26,10,3,3
2021-04-20 19:27:22,150,50,9,3,0,0
2021-04-20 19:27:32,219,69,7,7,7,7
2021-04-20 19:27:42,315,98,27,6,0,0
2021-04-20 19:27:52,117,39,12,6,0,0
2021-04-20 19:28:02,90,26,0,0,0,0
2021-04-20 19:28:12,153,47,7,7,7,3
2021-04-20 19:28:22,252,80,34,10,10,3
2021-04-20 19:28:32,144,44,17,0,0,0
2021-04-20 19:28:42,144,40,3,0,0,0
2021-04-20 19:28:52,261,65,9,3,0,0
2021-04-20 19:29:02,129,36,6,6,0,0
2021-04-20 19:29:12,174,55,13,10,0,0
2021-04-20 19:29:22,156,49,17,10,3,0
2021-04-20 19:29:32,69,23,7,3,3,0
2021-04-20 19:29:42,60,16,0,0,0,0
2021-04-20 19:29:52,126,42,3,0,0,0
