S-01,S-02,S-03,S-04,S-05,S-06,S-07,S-08,S-10,S-12,S-13,S-14,S-15,S-16,S-18,S-19,Average,Variance,Zone 1,Var Z1,Zone 2,Var Z2,Zone 3,Var Z3
0.0,0.0,0.0,0.0,0.0,0.0,63.0,27.0,51.0,96.0,102.0,90.0,171.0,60.0,63.0,48.0,48.2,49.652391684590576,0.0,0.0,80.33333333333333,39.08395521893294,48.617463894863526,0.7363453209203716
0.0,0.0,0.0,0.0,0.0,0.0,63.0,27.0,51.0,97.0,101.4,87.7,173.4,61.2,70.5,48.3,48.81333333333333,50.472843678146845,0.0,0.0,81.35555555555555,39.970258415673506,49.19539233716006,0.9426789457895866
0.0,0.0,0.0,0.0,0.0,0.0,63.0,27.0,51.0,98.0,100.8,85.4,175.8,62.4,78.0,48.6,49.42666666666667,51.293295671703106,0.0,0.0,82.37777777777778,40.85656161241406,49.77332077945659,1.1490125706588015
0.0,0.0,0.0,0.0,0.0,0.0,63.0,27.0,51.0,99.0,100.2,83.1,178.2,63.6,85.5,48.9,50.040000000000006,52.113747665259375,0.0,0.0,83.39999999999999,41.742864809154625,50.35124922175313,1.3553461955280162
0.0,0.0,0.0,0.0,0.0,0.0,63.0,27.0,51.0,100.0,99.6,80.8,180.6,64.8,93.0,49.2,50.653333333333336,52.934199658815636,0.0,0.0,84.42222222222222,42.62916800589519,50.92917766404966,1.561679820397231
0.0,0.0,0.0,0.0,0.0,0.0,63.0,27.0,51.0,101.0,99.0,78.5,183.0,66.0,100.5,49.5,51.266666666666666,53.754651652371905,0.0,0.0,85.44444444444444,43.51547120263575,51.50710610634619,1.768013445266446
0.0,0.0,0.0,0.0,0.0,0.0,63.0,27.0,51.0,102.0,98.4,76.2,185.4,67.2,108.0,49.8,51.88,54.575103645928166,0.0,0.0,86.46666666666667,44.40177439937631,52.085034548642724,1.9743470701356607
0.0,0.0,0.0,0.0,0.0,0.0,63.0,27.0,51.0,103.0,97.8,73.9,187.8,68.4,115.5,50.1,52.49333333333334,55.395555639484435,0.0,0.0,87.4888888888889,45.28807759611687,52.662962990939256,2.1806806950048756
0.0,0.0,0.0,0.0,0.0,0.0,63.0,27.0,51.0,104.0,97.2,71.6,190.2,69.6,123.0,50.4,53.10666666666667,56.216007633040704,0.0,0.0,88.5111111111111,46.174380792857434,53.240891433235795,2.3870143198740905
0.0,0.0,0.0,0.0,0.0,0.0,63.0,27.0,51.0,105.0,96.6,69.3,192.6,70.8,130.5,50.7,53.72,57.036459626596965,0.0,0.0,89.53333333333333,47.06068398959799,53.81881987553233,2.5933479447433054
