S-01,S-02,S-03,S-04,S-05,S-06,S-07,S-08,S-10,S-12,S-13,S-14,S-15,S-16,S-18,S-19,Average,Variance,Zone 1,Var Z1,Zone 2,Var Z2,Zone 3,Var Z3
18.0,0.0,30.0,0.0,9.0,0.0,27.0,30.0,0.0,9.0,0.0,0.0,0.0,63.0,0.0,9.0,12.4,17.658992043715294,9.5,11.280514172678478,14.333333333333334,20.628997929021068,13.019664014571765,3.5620708790905686
17.1,0.0,28.8,0.9,9.0,0.9,24.3,28.9,0.0,8.1,0.0,0.0,1.8,57.6,0.9,9.0,11.886666666666667,16.577652714170082,9.45,10.672077997681294,13.511111111111111,19.319526514259614,12.488106460278916,3.2990969957448737
16.2,0.0,27.6,1.8,9.0,1.8,21.6,27.8,0.0,7.2,0.0,0.0,3.6,52.2,1.8,9.0,11.373333333333333,15.49631338462487,9.4,10.063641822684108,12.68888888888889,18.01005509949816,11.956548905986068,3.0361231123991788
15.3,0.0,26.4,2.7,9.0,2.7,18.9,26.7,0.0,6.3,0.0,0.0,5.4,46.8,2.7,9.0,10.86,14.414974055079655,9.35,9.455205647686924,11.866666666666667,16.700583684736706,11.424991351693219,2.7731492290534843
14.4,0.0,25.2,3.6,9.0,3.6,16.2,25.6,0.0,5.4,0.0,0.0,7.2,41.4,3.6,9.0,10.346666666666668,13.333634725534443,9.3,8.84676947268974,11.044444444444444,15.391112269975253,10.89343379740037,2.5101753457077893
13.5,0.0,24.0,4.5,9.0,4.5,13.5,24.5,0.0,4.5,0.0,0.0,9.0,36.0,4.5,9.0,9.833333333333332,12.252295395989231,9.25,8.238333297692556,10.222222222222221,14.081640855213799,10.36187624310752,2.2472014623620944
12.6,0.0,22.8,5.4,9.0,5.4,10.799999999999997,23.4,0.0,3.5999999999999996,0.0,0.0,10.8,30.599999999999994,5.4,9.0,9.32,11.170956066444017,9.2,7.62989712269537,9.4,12.772169440452343,9.830318688814671,1.9842275790163997
11.7,0.0,21.6,6.3,9.0,6.3,8.099999999999998,22.299999999999997,0.0,2.7,0.0,0.0,12.6,25.199999999999996,6.3,9.0,8.806666666666667,10.089616736898805,9.15,7.021460947698186,8.577777777777778,11.462698025690889,9.298761134521824,1.721253695670705
10.8,0.0,20.4,7.2,9.0,7.2,5.399999999999999,21.2,0.0,1.7999999999999998,0.0,0.0,14.4,19.799999999999997,7.2,9.0,8.293333333333333,9.008277407353592,9.1,6.413024772701001,7.7555555555555555,10.153226610929435,8.767203580228975,1.45827981232501
9.9,0.0,19.200000000000003,8.1,9.0,8.1,2.6999999999999993,20.1,0.0,0.9000000000000004,0.0,0.0,16.2,14.399999999999999,8.1,9.0,7.779999999999999,7.92693807780838,9.05,5.804588597703816,6.933333333333334,8.843755196167981,8.235646025936125,1.195305928979315
9.0,0.0,18.0,9.0,9.0,9.0,0.0,19.0,0.0,0.0,0.0,0.0,18.0,9.0,9.0,9.0,7.266666666666667,6.845598748263166,9.0,5.196152422706632,6.111111111111111,7.534283781406527,7.704088471643277,0.9323320456336203
