S-01,S-02,S-03,S-04,S-05,S-06,S-07,S-08,S-10,S-12,S-13,S-14,S-15,S-16,S-18,S-19,Average,Variance,Zone 1,Var Z1,Zone 2,Var Z2,Zone 3,Var Z3
29484.0,0.0,45.0,78.0,36.0,108.0,177.0,210.0,51.0,0.0,27.0,27.0,30.0,39.0,93.0,60.0,2027.0,7338.423754458447,4958.5,10968.188786212608,72.66666666666667,69.1487928712827,3141.8079181528155,3074.189389974579
28158.8,3.9,48.0,153.0,37.8,102.9,161.1,199.9,51.0,0.0,27.0,27.0,33.3,39.9,85.5,64.2,1941.94,7007.438529542828,4750.733333333334,10469.117784812355,69.41111111111111,65.28548674654658,3004.526176514276,2932.4581808316407
26833.6,7.8,51.0,228.0,39.6,97.8,145.2,189.8,51.0,0.0,27.0,27.0,36.6,40.8,78.0,68.4,1856.88,6676.45330462721,4542.966666666667,9970.046783412105,66.15555555555557,61.422180621810476,2867.2444348757367,2790.7269716887026
25508.4,11.7,54.0,303.0,41.4,92.7,129.3,179.7,51.0,0.0,27.0,27.0,39.9,41.7,70.5,72.6,1771.8200000000002,6345.468079711592,4335.2,9470.975782011852,62.900000000000006,57.55887449707437,2729.962693237197,2648.995762545764
24183.2,15.6,57.0,378.0,43.2,87.6,113.4,169.6,51.0,0.0,27.0,27.0,43.2,42.6,63.0,76.8,1686.76,6014.482854795973,4127.433333333333,8971.9047806116,59.644444444444446,53.695568372338265,2592.680951598658,2507.264553402826
22858.0,19.5,60.0,453.0,45.0,82.5,97.5,159.5,51.0,0.0,27.0,27.0,46.5,43.5,55.5,81.0,1601.7,5683.497629880354,3919.666666666667,8472.833779211349,56.38888888888889,49.83226224760216,2455.3992099601182,2365.5333442598876
21532.8,23.4,63.0,528.0,46.8,77.4,81.6,149.4,51.0,0.0,27.0,27.0,49.8,44.4,48.0,85.2,1516.64,5352.512404964736,3711.9,7973.762777811096,53.13333333333334,45.96895612286605,2318.1174683215786,2223.802135116949
20207.6,27.3,66.0,603.0,48.6,72.30000000000001,65.7,139.3,51.0,0.0,27.0,27.0,53.099999999999994,45.3,40.5,89.4,1431.58,5021.527180049117,3504.133333333333,7474.691776410844,49.87777777777778,42.10564999812994,2180.835726683039,2082.070925974011
18882.4,31.2,69.0,678.0,50.4,67.2,49.8,129.2,51.0,0.0,27.0,27.0,56.4,46.2,33.0,93.6,1346.52,4690.541955133499,3296.366666666667,6975.620775010592,46.62222222222223,38.242343873393835,2043.5539850444998,1940.3397168310728
17557.199999999997,35.1,72.0,753.0,52.2,62.1,33.900000000000006,119.10000000000001,51.0,0.0,27.0,27.0,59.7,47.1,25.5,97.80000000000001,1261.46,4359.556730217881,3088.6000000000004,6476.549773610341,43.366666666666674,34.37903774865772,1906.2722434059604,1798.6085076881345
